N_A,N_B,r_Z_A,r_Z_B,r_gw,r_A_s1,r_B_s2,r_B_s3,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Us1,Us1_low,Us1_up,Us2,Us2_low,Us2_up,Us3,Us3_low,Us3_up,Ugw,Ugw_low,Ugw_up,sim_time_sec
19,6,0.01,0.01,0.3333333333333333,0.058823529411764705,0.1111111111111111,0.08333333333333333,243.00251476210096,239.51488266481485,246.49014685938707,322.424031920157,316.7722340565259,328.0758297837881,137.55552116292037,135.0029735273856,140.10806879845515,0.1029221197446436,0.10160017776332916,0.1042789153627085,0.058871826442065726,0.05772252676101821,0.06006782276125937,0.043630202306330905,0.042975952760021224,0.04430467988867614,0.9999606949615694,0.9874541049304751,1.0124672849926635,0.3919772000430033,0.3822365472625515,0.40171785282345507,0.5254504089473634,0.5141735312025657,0.5367272866921611,0.30432659549684793,0.2966539091599518,0.31199928183374404,12.712729930877686
23,2,0.01,0.01,0.3333333333333333,0.058823529411764705,0.1111111111111111,0.08333333333333333,335.9643236545115,330.4328630437095,341.49578426531343,392.8802699111349,385.95111454234967,399.80942527992016,127.01806444659466,124.44611862457876,129.59001026861057,0.07445373908582928,0.07324083945327162,0.07570748746464626,0.05820546588070503,0.05679571844660112,0.05968697834092049,0.015794451767360097,0.015425427861955835,0.01618156480522291,1.0,0.9713515668682959,1.028648433131704,0.14078183419632245,0.13671284257124047,0.14485082582140443,0.19007472972622919,0.18478070808174296,0.1953687513707154,0.223527942607982,0.21876393213758,0.228291953078384,14.599852800369263
19,6,0.01,0.01,0.1,0.1,0.5,0.2,250.17968321029736,245.693893839533,254.66547258106172,258.05345076090987,253.0372977672814,263.0696037545383,227.93940895578487,224.3402078851029,231.53861002646684,0.0999240717817771,0.09819827131292085,0.10171161809858864,0.07336283206529791,0.072064174149506,0.07470915478937523,0.02634056617626575,0.025827563424720215,0.026874361058197505,0.7384538032811001,0.7187491260083049,0.7581584805538953,0.05268724982593567,0.05154439735169143,0.05383010230017991,0.13136540646170525,0.1283156687183507,0.1344151442050598,0.9973577723933674,0.9847937899826186,1.0099217548041164,14.358321905136108
17,8,0.01,0.01,0.3333333333333333,0.058823529411764705,0.1111111111111111,0.08333333333333333,218.66587720611236,215.08847286060353,222.24328155162118,288.96772109238884,281.7791112268023,296.1563309579754,145.52058672441333,143.33930982691874,147.70186362190793,0.11458170120227495,0.11262588658031926,0.11660664401341073,0.05870232285267844,0.05776313376662904,0.05967255786995676,0.05497176903555194,0.05414835848793039,0.05582060876617779,0.9999518161839167,0.9874422541156916,1.0124613782521417,0.4959803108681349,0.48230991221833364,0.5096507095179361,0.6689873745942285,0.6489803861578122,0.6889943630306449,0.34418180838835677,0.33429445693107607,0.35406915984563747,11.240478277206421
20,5,0.01,0.01,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.1111111111111111,231.1327084829204,227.19919121205558,235.06622575378523,282.09900815738933,275.9303547609337,288.26766155384496,134.76162786172344,132.13769419476915,137.38556152867773,0.1081770080941637,0.10656406393447755,0.10983952940686828,0.07096414771751179,0.06962585343740323,0.07235489757231868,0.03718013500526361,0.03652156157167632,0.037862895992088634,0.9998551655061142,0.9873517652426839,1.0123585657695446,0.22275161782967573,0.21663107266177828,0.22887216299757318,0.3328497790998679,0.32554623920656334,0.34015331899317247,0.6525127960357806,0.6377372726297985,0.6672883194417627,14.034008741378784
21,4,0.01,0.01,0.3333333333333333,0.058823529411764705,0.1111111111111111,0.08333333333333333,277.140149755669,268.9854909207686,285.29480859056935,349.83808689055513,340.6109262660881,359.0652475150222,129.7635703574792,126.50193508958007,133.02520562537836,0.09089675169288242,0.08843224165664287,0.09350256613728165,0.06001081705300069,0.05846745068468674,0.06163787312051486,0.030812811358490542,0.030044697488413753,0.03162123040386345,1.0,0.9713515668682959,1.028648433131704,0.2739422234198998,0.2680036682970868,0.27988077854271287,0.3644839956126008,0.3555864921051214,0.37338149912008023,0.27091545741015216,0.26310157845392124,0.2787293363663831,11.366121053695679
18,7,0.01,0.01,999999999999999.9,0.05,0.08333333333333334,0.06666666666666668,261.0988700768346,256.46451826363875,265.73322189003045,359.9229137876535,350.494593213081,369.351234362226,153.3574103126685,150.74643046728139,155.9683901580556,0.0957496042578325,0.09414980890204663,0.09740470690277646,0.050199444717007845,0.04891952805646504,0.051548135517806355,0.04556285910402084,0.04488686536257823,0.04625952502502984,1.0,0.9713515668682959,1.028648433131704,0.5432870667109956,0.5340991625533588,0.5524749708686324,0.6816996605522899,0.6663856344808241,0.6970136866237557,4.605518377967702E-20,0.0,5.528861935292726E-12,12.18635368347168
18,7,0.01,0.01,0.14285714285714285,0.07692307692307693,0.2,0.125,203.6357361430493,200.41379505107386,206.8576772350247,237.57791831466199,233.85363318572462,241.30220344359935,149.16185275409805,146.321113176607,152.00259233158909,0.12275302564646108,0.12112826172564496,0.12442196999457644,0.07579216987806549,0.0747903679796047,0.0768211740138663,0.046873921146559416,0.04608035547339788,0.04769529830648778,0.98163314498888,0.9661472523701834,0.9971190376075766,0.2352746651185181,0.2289594687537751,0.24158986148326111,0.3714616027340488,0.3614415949248641,0.38148161054323354,0.8532709520053312,0.8370280210716704,0.869513882938992,13.811380624771118
20,5,0.01,0.01,999999999999999.9,0.05,0.08333333333333334,0.06666666666666668,293.84715746940344,289.1826160156978,298.51169892310907,400.2368703839979,393.7910007119324,406.6827400560634,143.00250620512145,141.1009476586655,144.9040647515774,0.08517736638079475,0.08301298202866973,0.0874576354794299,0.05006335188979213,0.04914916445169488,0.05101219213478257,0.03498371507455113,0.03399282445901602,0.036034109125043255,1.0,0.9713515668682959,1.028648433131704,0.42479762011118494,0.4130386176293816,0.4365566225929883,0.5261146934577506,0.5159568201858654,0.5362725667296359,6.094989835459831E-20,0.0,6.360398596406651E-12,10.257266759872437
19,6,0.01,0.01,0.25,0.0625,0.125,0.09090909090909091,234.36859224981637,228.97279355402668,239.76439094560607,304.96675773842446,299.3780004034091,310.55551507343984,135.47307504766627,133.28830576454303,137.65784433078952,0.10679870636594449,0.10477653102147792,0.10890047333641709,0.0621788895481761,0.06100275138358509,0.06340127137951602,0.04452294791613065,0.043329399367929865,0.04578411385471033,0.9999988532849591,0.9874846248298237,1.0125130817400945,0.3522118233922882,0.3448773149322528,0.35954633185232354,0.4952828953135492,0.485839731237556,0.5047260593895424,0.42430908527977623,0.41367789685923995,0.4349402737003125,13.55385947227478
21,4,0.01,0.01,0.1,0.1,0.5,0.2,250.98642401286713,247.27551676762496,254.6973312581093,257.95971624460645,252.04527319271733,263.8741592964956,217.91694720528798,214.64681082541304,221.18708358516292,0.09936905584185649,0.09786656845494383,0.10091839612920281,0.08140789129935838,0.0795824387858291,0.08331905384458774,0.018381404105381333,0.018052218086845966,0.018722818667473072,0.8046934683175748,0.7864106100320448,0.8229763266031048,0.036768239661458424,0.035872119038765644,0.0376643602841512,0.09223515595429763,0.08980364601810611,0.09466666589048914,0.9946959985123889,0.982081125950178,1.0073108710745997,16.59737539291382
22,3,0.01,0.01,0.14285714285714285,0.07692307692307693,0.2,0.125,249.38072274111565,245.1899182335841,253.5715272486472,283.69864006993436,278.21004037995453,289.1872397599142,133.56831691458717,131.21443985527307,135.92219397390127,0.0999727509383426,0.09810978287326301,0.10190783879291182,0.07724040685887577,0.07590967435806271,0.07861862860919065,0.022428424886269626,0.022116205701922336,0.02274958562990434,0.9996104010125578,0.9871404230475034,1.0120803789776123,0.11213818076659675,0.10901475767257349,0.11526160386062001,0.1805788113476076,0.1768075784628081,0.18435004423240708,0.6984540836227837,0.6838591910641489,0.7130489761814185,17.735711336135864
17,8,0.01,0.01,0.25,0.0625,0.125,0.09090909090909091,210.56943808494086,204.71038380798797,216.42849236189375,271.4887093112419,266.76007847368805,276.21734014879576,142.79766645460478,141.03410620846054,144.56122670074902,0.11837127458189167,0.11652454208960135,0.12027748537970694,0.06253098431920247,0.061547704268044526,0.06354619201341181,0.05640816470979607,0.055014022970340706,0.05787480311075363,0.9997746370321254,0.9872857286753646,1.0122635453888862,0.4492179563390945,0.43936834036443034,0.45906757231375867,0.6248878142502622,0.6131134919581476,0.6366621365423768,0.4775313509292645,0.4675187435604031,0.4875439582981259,11.701401948928833
18,7,0.01,0.01,1.0,0.05263157894736842,0.09090909090909091,0.07142857142857142,251.2906113550471,247.89968199265115,254.68154071744306,342.4589414371382,332.7703391483279,352.14754372594854,148.57670658555443,144.38326202765535,152.77015114345352,0.09919066068205722,0.0965629153390092,0.10196542328367214,0.05259611248614348,0.05130652012252745,0.053952204274606744,0.04708136704661234,0.046357623276901926,0.04782806766548181,1.0,0.9713515668682959,1.028648433131704,0.5170716818405549,0.5046308658106485,0.5295124978704612,0.6497990243482902,0.6363763890969283,0.6632216595996521,0.09934209013270155,0.0973545640222863,0.1013296162431168,10.698227405548096
23,2,0.01,0.01,0.25,0.0625,0.125,0.09090909090909091,320.4317176189692,311.99297571035703,328.8704595275813,368.2260317914213,361.1413230435523,375.3107405392903,126.19819128819174,124.14833530822749,128.24804726815597,0.07808706377956513,0.07673545226869105,0.07948714333499525,0.0626008047554731,0.06152670192348683,0.06371307623234872,0.01578783846820919,0.015331451538685844,0.016272230523748783,1.0,0.9713515668682959,1.028648433131704,0.12549534620209238,0.1219804700997969,0.12901022230438786,0.17196947600331525,0.1668717854227072,0.1770671665839233,0.31136609126527215,0.30591678254269267,0.31681539998785163,21.771997213363647
19,6,0.01,0.01,0.2,0.06666666666666667,0.14285714285714285,0.1,225.55983127614275,218.96490566778695,232.15475688449854,284.2908283283981,279.82191966434334,288.7597369924529,134.35247595143534,130.74782599601022,137.95712590686045,0.11083351642900892,0.10771076230473577,0.11414274687098457,0.0667948940171486,0.06588191588256921,0.06773353146225736,0.04457778846929619,0.04328690889694034,0.04594802649992182,0.99996188940465,0.987453121772951,1.012470657036349,0.31227226385678425,0.30541073153912335,0.31913379617444515,0.44895757578924117,0.43749274412377337,0.46042240745470897,0.5547426537808161,0.542867577586191,0.5666177299754412,9.883001804351807
20,5,0.01,0.01,1.0,0.05263157894736842,0.09090909090909091,0.07142857142857142,281.7995549367383,277.3674099841513,286.2316998893252,377.1722240365805,370.94085330000627,383.4035947731547,140.09228049396404,136.03935972448753,144.14520126344055,0.08867503736830003,0.08710085774858435,0.090307164789318,0.05292155927175996,0.05194346685233941,0.05393719344542337,0.035967792741763704,0.03544294783911024,0.03650841525824359,1.0,0.9713515668682959,1.028648433131704,0.39161103147741916,0.382120282845791,0.4011017801090473,0.49929561098416103,0.48928831583240195,0.5093029061359201,0.08885141604367561,0.08644463895777489,0.09125819312957632,12.04585599899292
21,4,0.01,0.01,0.25,0.0625,0.125,0.09090909090909091,267.40624332712747,263.76704425964783,271.0454423946071,332.15665133517956,322.4251068696363,341.8881958007228,130.62678172340287,128.58309756591171,132.67046588089403,0.09458188789520731,0.09237212398190965,0.09689996877245306,0.06330103756125809,0.06156297322015859,0.06514009219922233,0.03065532009708541,0.030231502303013948,0.031091189919050393,0.9999755116047736,0.9874644236213255,1.0124865995882217,0.24473758327217598,0.23791248754546016,0.2515626789988918,0.33714904148654784,0.3295559921915603,0.3447420907815354,0.3759322857573009,0.3699058548592696,0.38195871665533226,14.874434471130371
20,5,0.01,0.01,0.14285714285714285,0.07692307692307693,0.2,0.125,221.9411310740551,218.17849133703896,225.70377081107125,261.16230061340934,257.26700317765744,265.05759804916124,139.77933403395775,136.85832749910176,142.70034056881374,0.11238749239510108,0.11052508135949003,0.11431374457975123,0.07643522049719258,0.07432962258526685,0.07866359037002076,0.03580942750650368,0.035183359963412486,0.0364581797300811,0.995890820883318,0.9833952753210059,1.00838636644563,0.17921323757155022,0.17421736840433655,0.1842091067387639,0.2857976453890077,0.2780841480692186,0.2935111427087968,0.782857635491386,0.7652927051485788,0.8004225658341931,16.44240975379944
18,7,0.01,0.01,0.125,0.08333333333333333,0.25,0.14285714285714285,209.60896733560924,206.2677611437079,212.95017352751057,231.53274180854382,228.35102201645984,234.7144616006278,167.67333515565323,165.0503194743991,170.29635083690738,0.11857347499026544,0.1154897472821376,0.12182639962599402,0.07752132403747702,0.07641062268276998,0.07866479189386402,0.04152395620910018,0.04031976911275393,0.04280228596104586,0.9275464518884823,0.9119812493039323,0.9431116544730322,0.1668458558341129,0.1622927028579439,0.17139900881028192,0.28973040462111,0.28381908473795175,0.29564172450426823,0.9577698243247161,0.9405239142032358,0.9750157344461965,19.119930267333984
22,3,0.01,0.01,999999999999999.9,0.05,0.08333333333333334,0.06666666666666668,346.6120789156154,339.0808561994208,354.14330163181006,439.05530985668224,430.50219819128716,447.6084215220773,133.29727757840462,130.674147190317,135.92040796649223,0.07242410633164974,0.07106249140653528,0.07383891987629054,0.05018104537839912,0.0492932944063583,0.05110135881054035,0.022552221899532886,0.022198524995440526,0.022917372452923045,1.0,0.9713515668682959,1.028648433131704,0.26851874243438456,0.2627214927069623,0.2743159921618068,0.3381831826671293,0.33075383275009346,0.3456125325841652,2.593326872101358E-20,0.0,4.148507233764613E-12,16.211078643798828
19,6,0.01,0.01,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.1111111111111111,216.86344782355656,213.33543892202775,220.39145672508536,267.5733967199244,263.2029698660246,271.9438235738242,137.27632086928867,133.96155774596903,140.5910839926083,0.11503367798327778,0.11297351002606963,0.11717037942027723,0.0711110246599856,0.06985033939139602,0.072418052992023,0.043803982153896456,0.04316318522189283,0.04446409223949183,0.9985841276338582,0.986147246151601,1.0110210091161154,0.26303505932629023,0.2553242996402792,0.27074581901230127,0.39333701621648265,0.38442784057083873,0.40224619186212657,0.6957087829230428,0.6801392100608766,0.711278355785209,13.122328996658325
20,5,0.01,0.01,0.5,0.05555555555555555,0.1,0.07692307692307693,271.9352972400283,266.7995841018083,277.07101037824833,362.87529504039514,353.64127183210155,372.10931824868874,136.34475999898285,133.92826978851872,138.76125020944698,0.09195692929339692,0.0904572445552827,0.09350717868994726,0.05532325853441989,0.05423827323304722,0.056452538108075705,0.03680145581383113,0.03629469626601314,0.03732256685898896,1.0,0.9713515668682959,1.028648433131704,0.36901292079773546,0.35852470789861834,0.37950113369685257,0.4808634787834293,0.4718925190585167,0.48983443850834185,0.1834509329999887,0.1789422858741562,0.18795958012582117,11.24747610092163
22,3,0.01,0.01,0.125,0.08333333333333333,0.25,0.14285714285714285,241.18108872152152,235.92475236404087,246.43742507900217,265.8374221152085,259.6619200691879,272.0129241612291,143.56014686579996,141.1296978149487,145.99059591665122,0.10413953241435037,0.10214277542907582,0.10621591390233004,0.08276990894156938,0.08078818118358647,0.08485130480377594,0.020903605386864706,0.020550192536656988,0.021269386609122917,0.9912235448262701,0.9791339959991356,1.0033130936534045,0.08421289355403594,0.08173188023804294,0.08669390687002894,0.14655142593751178,0.1425359472120607,0.15056690466296285,0.8297854169381641,0.8137352014021353,0.8458356324741929,20.539769172668457
21,4,0.01,0.01,0.2,0.06666666666666667,0.14285714285714285,0.1,255.53532612291158,250.38042264375093,260.69022960207224,315.8368651425465,310.4587218579854,321.21500842710765,130.07507260661595,128.06261253704554,132.08753267618636,0.09883351170764705,0.09603280588921123,0.10180248474467958,0.06642958426760819,0.0655678099033764,0.06731431337010073,0.030873508349563216,0.030409289534836157,0.031352120124651654,0.9999380264102173,0.9874312590306866,1.012444793789748,0.2161146775214586,0.21002362307224862,0.2222057319706686,0.3057023986216407,0.2984415604643328,0.31296323677894866,0.4859872170051706,0.47481614125500154,0.4971582927553397,12.751406192779541
23,2,0.01,0.01,0.2,0.06666666666666667,0.14285714285714285,0.1,303.414586811943,297.82016926172713,309.0090043621589,348.4897963368607,338.561947244202,358.41764542951944,125.65214343851143,123.92861301923095,127.37567385779191,0.08166466833929265,0.07938884673140148,0.0840748217019723,0.06602540910421771,0.06458722762405063,0.06752909801786787,0.015925426572331255,0.015672994405418975,0.01618612328860386,1.0,0.9713515668682959,1.028648433131704,0.11178039341250844,0.1092311965299585,0.11432959029505838,0.1607875159748277,0.15660473076177475,0.16497030118788067,0.4109462424782839,0.40014357610026946,0.4217489088562983,16.130234718322754
20,5,0.01,0.01,0.125,0.08333333333333333,0.25,0.14285714285714285,221.70727594507673,218.19841329805752,225.21613859209594,244.77973394288964,237.68994977712472,251.86951810865455,156.55751727881642,152.68692550450072,160.42810905313212,0.11289690132895357,0.1111125715611748,0.11473947465151663,0.08076496227059242,0.07922043526386048,0.08237091279275022,0.03198053525611799,0.031066884099785322,0.03294955416933654,0.973404994827936,0.9599229687569418,0.9868870208989301,0.12676561741261413,0.12456940489361391,0.12896182993161434,0.2250404742004925,0.21914022906086006,0.23094071934012494,0.9062935736219145,0.8902438535957926,0.9223432936480365,15.641193628311157
22,3,0.01,0.01,1.0,0.05263157894736842,0.09090909090909091,0.07142857142857142,330.8325163174851,324.23887251810106,337.42616011686914,423.4156469271801,411.11038453349335,435.72090932086684,130.3840676901619,128.28321517023315,132.48492021009068,0.07509700764613375,0.07362092717021942,0.07663348920878425,0.05256830869214464,0.05129091594956311,0.05391095307524936,0.02302136591889638,0.022689368357180672,0.023363223529183415,1.0,0.9713515668682959,1.028648433131704,0.25279446162716646,0.2477922325358969,0.25779669071843603,0.32357074406823516,0.3155532397597864,0.33158824837668394,0.07570299346258542,0.07354767187200036,0.0778583150531705,10.541769742965698
24,1,0.01,0.01,999999999999999.9,0.05,0.08333333333333334,0.06666666666666668,430.97330149524555,420.7855664542657,441.1610365362254,478.5764043984291,467.6244276625324,489.52838113432574,127.24453234324668,125.49468403926127,128.99438064723208,0.057883065783852564,0.05681617922148282,0.058990786835152055,0.050048726542715326,0.04917136122640096,0.050957970351739414,0.007858883848167748,0.007752275680401569,0.007968465020296382,1.0,0.9713515668682959,1.028648433131704,0.09456960230725517,0.09220500662579612,0.09693419798871422,0.11765475800619159,0.11510519653171972,0.12020431948066346,5.115152908387148E-20,0.0,5.826034727180945E-12,25.103637218475342
24,1,0.01,0.01,0.125,0.08333333333333333,0.25,0.14285714285714285,274.38598235872246,269.5147844455715,279.25718027187344,282.02994465252743,273.98090220902975,290.0789870960251,135.35908228928392,131.71203192565883,139.006132652909,0.09110066250195792,0.08962428396603571,0.09262649640657426,0.0835325333209742,0.08197039800191107,0.08515536555534538,0.007387756943142099,0.007193927209650148,0.007592320803041152,0.9987425053316212,0.9862522885238921,1.0112327221393504,0.029778597913617075,0.029187409894171224,0.030369785933062925,0.05149285719704243,0.0499941716920635,0.05299154270202135,0.7433684750469,0.7217240490461478,0.7650129010476521,23.859978675842285
25,0,0.01,0.01,0.2,0.06666666666666667,0.14285714285714285,0.1,373.27537326652356,366.103519111267,380.4472274217801,373.27537326652356,366.103519111267,380.4472274217801,0.0,0.0,0.0,0.06672159066581557,0.06479174253487052,0.06876993073353177,0.06672159066581557,0.06479174253487052,0.06876993073353177,0.0,0.0,0.0,1.0,0.9713515668682959,1.028648433131704,0.0,0.0,0.0,0.0,0.0,0.0,0.3296516864691689,0.3213597241268074,0.33794364881153044,11.09040117263794
18,7,0.01,0.01,0.1111111111111111,0.09090909090909091,0.3333333333333333,0.16666666666666666,226.94174873113394,223.08969653158567,230.7938009306822,238.63678869351418,232.04841352944908,245.22516385757928,199.96090232575108,196.55946364955668,203.36234100194548,0.11019170655590711,0.1083119947917307,0.11213781389510784,0.07540127869880812,0.07321122334706212,0.07772640201913578,0.03517999629265731,0.034190571259510014,0.03622839289802348,0.8326155525773106,0.812672864715579,0.8525582404390422,0.1043964722594647,0.1017059356743274,0.10708700884460201,0.209369874640532,0.20600302004838844,0.21273672923267556,0.9898278407421214,0.975166232042793,1.0044894494414498,16.728806018829346
20,5,0.01,0.01,0.3333333333333333,0.058823529411764705,0.1111111111111111,0.08333333333333333,260.58629619418804,256.8335922763294,264.3390001120467,340.54830149836596,333.6507225874285,347.4458804093034,133.90891449388482,131.86377448613084,135.9540545016388,0.09630721936603674,0.09355089387070151,0.09923089694800397,0.05850878941415206,0.05748496347064715,0.05956974601454782,0.03737694028719565,0.03675585383386951,0.03801937727965451,1.0,0.9713515668682959,1.028648433131704,0.3332067450180825,0.32407916596228425,0.34233432407388076,0.448846773778251,0.4405491552320585,0.4571443923244435,0.29186804012859113,0.2839901254654903,0.29974595479169197,12.791766166687012
21,4,0.01,0.01,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.1111111111111111,247.51165426300915,242.2043309070058,252.8189776190125,294.16183702062847,288.64701736235077,299.67665667890617,132.57663559338957,128.93677529761726,136.21649588916188,0.10099231666281103,0.09894180573717652,0.10312961753308038,0.07138821964774561,0.07013056583378892,0.07269180423678856,0.03024321295734915,0.029740968092088926,0.030762712331482648,0.9999303093538973,0.9874307417690724,1.012429876938722,0.1821455099293604,0.1773491315538949,0.18694188830482592,0.2724030218253814,0.2654850995985132,0.2793209440522496,0.6046355510517513,0.5902410800659021,0.6190300220376004,10.910706996917725
23,2,0.01,0.01,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.1111111111111111,286.26416094859854,280.84902726610306,291.679294631094,321.399279063178,313.7963469924874,329.0022111338687,127.72096218905544,124.95336306242943,130.48856131568144,0.08733075079411161,0.0856437442538245,0.0890855539435686,0.07199166478258719,0.07068980267004121,0.07334237817812168,0.015655437644429972,0.015350394971588962,0.015972849722839733,0.9998861634432367,0.9873969568417285,1.0123753700447449,0.0933399169103134,0.09073423832187553,0.09594559549875127,0.14133235037260955,0.13818568611277526,0.14447901463244384,0.5266773184122507,0.5131187865763107,0.5402358502481908,13.247138977050781
22,3,0.01,0.01,0.5,0.05555555555555555,0.1,0.07692307692307693,319.0350973589057,312.9420065473795,325.12818817043194,398.0793736260532,391.5392187002056,404.6195285519008,130.3453673887476,126.52163474118592,134.1691000363093,0.07831424268187175,0.07714172285189443,0.07952295619815884,0.055208857815291786,0.054090069549649344,0.056374905167480706,0.023144036130852447,0.02279214801533851,0.02350696023671522,1.0,0.9713515668682959,1.028648433131704,0.23164441405326047,0.2265653398828963,0.23672348822362466,0.2988264658817441,0.2923359423142329,0.30531698944925534,0.1559387692615581,0.15252690964888987,0.15935062887422635,11.520310401916504
22,3,0.01,0.01,0.1111111111111111,0.09090909090909091,0.3333333333333333,0.16666666666666666,240.2875646891763,236.40297193996403,244.17215743838855,254.15731731877716,246.9590815649846,261.3555530725697,169.7125513740918,166.58670608799324,172.83839666019034,0.10401001210720598,0.10113506310805138,0.10705319481589158,0.08631604475804766,0.08384149582181298,0.08894110671393471,0.017677081096026788,0.01735614200482412,0.018010113016505902,0.9513923238885221,0.932509535104657,0.9702751126723873,0.05351007100204955,0.05200732028525664,0.055012821718842454,0.10548258569475139,0.10287250999527972,0.10809266139422305,0.9412357052574084,0.9207080199196606,0.9617633905951563,16.753039360046387
20,5,0.01,0.01,0.1111111111111111,0.09090909090909091,0.3333333333333333,0.16666666666666666,229.84785605643563,223.1158229729273,236.57988913994396,246.44756531997527,242.698396305856,250.19673433409454,184.26706059774602,181.60728783061637,186.92683336487568,0.10718530414575653,0.10419058368165506,0.1103572719868348,0.08116326303483257,0.08010004782711862,0.08225508330022532,0.02730011568447957,0.026516782527996545,0.028131138587112595,0.8986261849158701,0.8737597652991909,0.9234926045325493,0.08057817728357626,0.07820621473664638,0.08295013983050614,0.16238428659852824,0.15857873168662906,0.16618984151042743,0.9773499345340325,0.9609203631900668,0.9937795058779982,12.66645073890686
25,0,0.01,0.01,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.1111111111111111,348.38926169027957,338.8981447459411,357.880378634618,348.38926169027957,338.8981447459411,357.880378634618,0.0,0.0,0.0,0.07178766506612651,0.07068182944941323,0.07292865281919683,0.07178766506612651,0.07068182944941323,0.07292865281919683,0.0,0.0,0.0,0.9999229543699593,0.9874024715834366,1.0124434371564819,0.0,0.0,0.0,0.0,0.0,0.0,0.4292727805272277,0.41947268232565194,0.4390728787288035,8.809191226959229
21,4,0.01,0.01,0.14285714285714285,0.07692307692307693,0.2,0.125,235.42372114413328,231.50859348834592,239.33884879992064,273.0429238203031,267.6073329976674,278.47851464293876,136.7810457280871,134.64300016167718,138.919091294497,0.10628926430555535,0.10422322909758283,0.1084388668340084,0.0769237207072471,0.07554667139213518,0.0783519032157918,0.02926285012752158,0.02876128472394966,0.02978221951925122,0.9979342800952494,0.9856153085062914,1.0102532516842075,0.14678066820547023,0.14373403110487284,0.1498273053060676,0.23156362790122967,0.22566269955853238,0.23746455624392696,0.7386589018887113,0.7171008667226327,0.7602169370547899,10.748259782791138
24,1,0.01,0.01,1.0,0.05263157894736842,0.09090909090909091,0.07142857142857142,409.94726432697655,404.23745664664267,415.65707200731043,451.4148649271522,441.2627328342455,461.5669970200589,125.51330832741408,123.01768161052132,128.00893504430684,0.06079798126948725,0.059218786387120165,0.062463708912111275,0.05285088293093018,0.05218045112956576,0.05353876682437855,0.007967282619874854,0.007811954686240277,0.008128912745779409,1.0,0.9713515668682959,1.028648433131704,0.08849989792578873,0.08591827227893073,0.09108152357264673,0.1109151647435508,0.10770908841920031,0.1141212410679013,0.06053324106170837,0.05918289480739825,0.061883587316018486,19.08279252052307
25,0,0.01,0.01,0.14285714285714285,0.07692307692307693,0.2,0.125,327.09579467768856,323.1289395992978,331.06264975607934,327.09579467768856,323.1289395992978,331.06264975607934,0.0,0.0,0.0,0.07640124540745985,0.07541433484305252,0.07741432891743341,0.07640124540745985,0.07541433484305252,0.07741432891743341,0.0,0.0,0.0,0.9998872381615973,0.9873905873713199,1.0123838889518746,0.0,0.0,0.0,0.0,0.0,0.0,0.5411158034911654,0.5306259098483955,0.5516056971339353,8.049643993377686
22,3,0.01,0.01,0.3333333333333333,0.058823529411764705,0.1111111111111111,0.08333333333333333,299.98886175499786,294.6298117398065,305.3479117701892,368.6519416633666,359.55750523877015,377.746378087963,128.5444700206451,126.75652358102826,130.33241646026192,0.0825451964681301,0.08081600765747873,0.0843500007602607,0.059697462785161436,0.0588411855725085,0.06057902970458973,0.023587856102906368,0.022985553980399847,0.024222572447356955,1.0,0.9713515668682959,1.028648433131704,0.2128993097169373,0.20802600257682238,0.2177726168570522,0.28298660074445164,0.27631436368328066,0.2896588378056226,0.24838286081309632,0.24334914713580896,0.2534165744903837,11.09768533706665
24,1,0.01,0.01,0.1111111111111111,0.09090909090909091,0.3333333333333333,0.16666666666666666,261.3589395359734,253.5540707942561,269.1638082776907,269.55062123916633,264.81077215484106,274.2904703234916,152.49329267668136,150.15455664968275,154.83202870367998,0.09555362693287259,0.09393650150514304,0.09722740557383046,0.08933443903769482,0.08677308200283027,0.0920516069139249,0.006557665471360865,0.006458612009236255,0.006659804552805177,0.9822921608287065,0.9691169899087463,0.9954673317486668,0.019754054045176994,0.019239093063148353,0.020269015027205635,0.039349952093167495,0.03854315669727819,0.0401567474890568,0.8640208558324789,0.8389782339199426,0.8890634777450152,21.407127380371094
23,2,0.01,0.01,0.14285714285714285,0.07692307692307693,0.2,0.125,270.9881133102828,266.6875289944994,275.2886976260662,300.51599729043727,293.2928319974872,307.7391625833873,130.44708578892917,128.06582182670007,132.82834975115827,0.09224587207330483,0.09074975541140481,0.09379214613152782,0.07670576890481275,0.07531492333063441,0.07814895064522866,0.01540186684868196,0.015155463398231244,0.015656414965611536,0.9998359700326191,0.9873405240133198,1.0123314160519186,0.07763044303506986,0.07538661841597491,0.0798742676541648,0.1241878672320332,0.12064840616238398,0.12772732830168243,0.6481425309136405,0.6288856001682539,0.6673994616590271,15.743632316589355
